Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Project,Street,Ward,District,Province,Price_per_m2,Is_Project,Area_group,Has_certificate
"Đường Tôn Thất Thuyết, Phường 15, Quận 4, Hồ Chí Minh",50.0,4.5,6.0,Đông,Unknown,4.0,3.0,3.0,Have certificate,Full,6.2,,Đường Tôn Thất Thuyết,Phường 15,Quận 4,Hồ Chí Minh,0.124,0,<50m²,1
"Dự án KDC Hồng Loan, Phường Hưng Thạnh, Cái Răng, Cần Thơ",80.0,5.0,16.0,Đông - Bắc,Đông - Bắc,3.0,4.0,4.0,Have certificate,Full,5.8,Dự án KDC Hồng Loan,,Phường Hưng Thạnh,Cái Răng,Cần Thơ,0.0725,1,50-80m²,1
"Hẻm 1115, Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",24.0,4.1,6.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,1.99,,"Hẻm 1115, Đường Huỳnh Tấn Phát",Phường Phú Thuận,Quận 7,Hồ Chí Minh,0.0829,0,<50m²,1
"Đường Dương Văn Bé, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội",33.0,3.8,3.0,Unknown,Unknown,5.0,4.0,4.0,Unknown,Full,5.0,,Đường Dương Văn Bé,Phường Vĩnh Tuy,Hai Bà Trưng,Hà Nội,0.1515,0,<50m²,0
"Dự án Him Lam Thường Tín, Đường ĐT 427B, Thị trấn Thường Tín, Thường Tín, Hà Nội",81.0,5.0,18.5,Nam,Bắc,5.0,4.0,5.0,Have certificate,Unknown,9.9,Dự án Him Lam Thường Tín,"Đường ĐT 427B, Thị trấn Thường Tín",,Thường Tín,Hà Nội,0.1222,1,80-120m²,1
"Đường  Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",73.0,4.0,6.0,Unknown,Unknown,3.0,8.0,6.0,Have certificate,Unknown,6.7,,Đường  Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,0.0918,0,50-80m²,1
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",52.0,4.0,20.0,Đông - Bắc,Đông - Bắc,5.0,6.0,4.0,Unknown,Unknown,6.55,Dự án The Crown - Vinhomes Ocean Park 3,,Xã Nghĩa Trụ,Văn Giang,Hưng Yên,0.126,1,50-80m²,0
"Phúc Thọ, Xã Mai Lâm, Đông Anh, Hà Nội",40.0,4.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Full,4.2,,Phúc Thọ,Xã Mai Lâm,Đông Anh,Hà Nội,0.105,0,<50m²,1
"Dự án Panacea Hill Mộc Châu , Thị trấn Mộc Châu, Mộc Châu, Sơn La",105.0,7.5,21.0,Đông,Nam,4.0,8.0,8.0,Have certificate,Unknown,5.6,Dự án Panacea Hill Mộc Châu,Thị trấn Mộc Châu,,Mộc Châu,Sơn La,0.0533,1,80-120m²,1
"Đường Nguyễn Chí Thanh, Phường Tân An, Buôn Ma Thuột, Đắk Lắk.",120.0,6.0,55.0,Tây - Bắc,Tây - Bắc,4.0,6.0,5.0,Have certificate,Unknown,4.57,,Đường Nguyễn Chí Thanh,Phường Tân An,Buôn Ma Thuột,Đắk Lắk,0.0381,0,80-120m²,1
"Đường Nguyễn Gia Trí, Phường 25, Bình Thạnh, Hồ Chí Minh",66.0,4.0,4.5,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Full,8.99,,Đường Nguyễn Gia Trí,Phường 25,Bình Thạnh,Hồ Chí Minh,0.1362,0,50-80m²,1
"Đường Hưng Phú, Phường 8, Quận 8, Hồ Chí Minh",44.3,4.45,6.0,Bắc,Unknown,3.0,5.0,4.0,Have certificate,Unknown,4.6,,Đường Hưng Phú,Phường 8,Quận 8,Hồ Chí Minh,0.1038,0,<50m²,1
"Dự án KĐT Lê Hồng Phong II, Đường Lê Hồng Phong, Phường Phước Hải, Nha Trang, Khánh Hòa",90.0,5.0,8.75,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,6.7,Dự án KĐT Lê Hồng Phong II,Đường Lê Hồng Phong,Phường Phước Hải,Nha Trang,Khánh Hòa,0.0744,1,80-120m²,1
"Đường Nguyễn Thị Tần, Phường 2, Quận 8, Hồ Chí Minh",81.0,4.1,6.0,Tây - Bắc,Unknown,4.0,8.0,7.0,Have certificate,Unknown,8.9,,Đường Nguyễn Thị Tần,Phường 2,Quận 8,Hồ Chí Minh,0.1099,0,80-120m²,1
"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương.",80.0,5.0,12.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,1.55,Dự án Oasis City,Đường Vành Đai 4,Phường Mỹ Phước,Bến Cát,Bình Dương,0.0194,1,50-80m²,1
"Ngõ 279, Đường Đội Cấn, Phường Cống Vị, Ba Đình, Hà Nội",36.0,4.0,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Unknown,5.0,,"Ngõ 279, Đường Đội Cấn",Phường Cống Vị,Ba Đình,Hà Nội,0.1389,0,<50m²,1
"Dự án NovaWorld Phan Thiết, Thành phố Phan Thiết, Bình Thuận",160.0,8.0,13.0,Unknown,Unknown,2.0,4.0,3.0,Sale contract,Unknown,4.7,Dự án NovaWorld Phan Thiết,,,Thành phố Phan Thiết,Bình Thuận,0.0294,1,120-200m²,0
"Đường Đặng Quỳnh, Thị trấn Cần Giuộc, Cần Giuộc, Long An",90.0,5.0,6.0,Unknown,Unknown,2.0,4.0,2.0,Have certificate,Basic,3.0,,"Đường Đặng Quỳnh, Thị trấn Cần Giuộc",,Cần Giuộc,Long An,0.0333,0,80-120m²,1
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",36.0,3.8,3.0,Unknown,Unknown,4.0,3.0,3.0,Have certificate,Full,5.8,,Đường Hoàng Mai,Phường Hoàng Văn Thụ,Hoàng Mai,Hà Nội,0.1611,0,<50m²,1
"Đường Cù Chính Lan, Phường Hòa Khê, Thanh Khê, Đà Nẵng",45.0,3.5,5.5,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Unknown,4.65,,Đường Cù Chính Lan,Phường Hòa Khê,Thanh Khê,Đà Nẵng,0.1033,0,<50m²,1
"Đường Nơ Trang Long, Phường 12, Bình Thạnh, Hồ Chí Minh",51.0,4.6,3.0,Unknown,Unknown,2.0,3.0,2.0,Have certificate,Basic,4.6,,Đường Nơ Trang Long,Phường 12,Bình Thạnh,Hồ Chí Minh,0.0902,0,50-80m²,1
"Đường Lê Bôi, Phường 7, Quận 8, Hồ Chí Minh",80.0,4.1,12.0,Đông - Bắc,Unknown,3.0,4.0,3.0,Have certificate,Unknown,6.8,,Đường Lê Bôi,Phường 7,Quận 8,Hồ Chí Minh,0.085,0,50-80m²,1
"Dự án Dream Home Palace, Đường Trịnh Quang Nghị, Phường 7, Quận 8, Hồ Chí Minh",79.2,10.0,10.0,Đông - Bắc,Đông - Bắc,2.0,1.0,1.0,Sale contract,Basic,4.4,Dự án Dream Home Palace,Đường Trịnh Quang Nghị,Phường 7,Quận 8,Hồ Chí Minh,0.0556,1,50-80m²,0
"Đường Tam Trinh, Phường Mai Động, Hoàng Mai, Hà Nội",40.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Unknown,Unknown,8.1,,Đường Tam Trinh,Phường Mai Động,Hoàng Mai,Hà Nội,0.2025,0,<50m²,0
"Đường Nguyễn Khuyến, Phường Vĩnh Hải, Nha Trang, Khánh Hòa",90.0,5.0,8.75,Đông,Unknown,2.0,8.0,8.0,Have certificate,Basic,2.6,,Đường Nguyễn Khuyến,Phường Vĩnh Hải,Nha Trang,Khánh Hòa,0.0289,0,80-120m²,1
"Đường Lê Lợi, Phường Hòa Lợi, Bến Cát, Bình Dương.",80.0,5.0,12.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Unknown,2.0,,Đường Lê Lợi,Phường Hòa Lợi,Bến Cát,Bình Dương,0.025,0,50-80m²,1
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội.",70.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Unknown,Unknown,9.4,,Đường Minh Khai,Phường Minh Khai,Hai Bà Trưng,Hà Nội,0.1343,0,50-80m²,0
"Dự án Izumi City, Xã Long Hưng, Biên Hòa, Đồng Nai",117.0,6.0,11.0,Nam,Nam,2.0,4.0,4.0,Unknown,Unknown,6.0,Dự án Izumi City,,Xã Long Hưng,Biên Hòa,Đồng Nai,0.0513,1,80-120m²,0
"Dự án Green River quận 8, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",151.0,7.8,6.0,Unknown,Unknown,2.0,2.0,3.0,Have certificate,Basic,5.7,Dự án Green River quận 8,Đường Phạm Thế Hiển,Phường 6,Quận 8,Hồ Chí Minh,0.0377,1,120-200m²,1
"Dự án Izumi City, Xã Long Hưng, Biên Hòa, Đồng Nai",117.0,6.0,11.0,Nam,Nam,3.0,4.0,4.0,Sale contract,Unknown,6.0,Dự án Izumi City,,Xã Long Hưng,Biên Hòa,Đồng Nai,0.0513,1,80-120m²,0
"Ngõ 175, Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",36.0,4.5,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Unknown,5.65,,"Ngõ 175, Đường Lạc Long Quân",Phường Nghĩa Đô,Cầu Giấy,Hà Nội,0.1569,0,<50m²,1
"Phường 10, Quận 6, Hồ Chí Minh",30.0,3.0,6.0,Unknown,Unknown,4.0,3.0,3.0,Have certificate,Unknown,5.7,,,Phường 10,Quận 6,Hồ Chí Minh,0.19,0,<50m²,1
"Phố Đà Nẵng, Phường Vạn Mỹ, Ngô Quyền, Hải Phòng",86.9,4.5,10.0,Đông,Unknown,3.0,3.0,2.0,Unknown,Unknown,3.48,,Phố Đà Nẵng,Phường Vạn Mỹ,Ngô Quyền,Hải Phòng,0.04,0,80-120m²,0
"Dự án Izumi City, Xã Long Hưng, Biên Hòa, Đồng Nai",143.5,6.0,11.0,Nam,Nam,2.0,4.0,4.0,Unknown,Unknown,7.3,Dự án Izumi City,,Xã Long Hưng,Biên Hòa,Đồng Nai,0.0509,1,120-200m²,0
"Đường Lê Văn Việt, Phường Hiệp Phú, Thủ Đức, Hồ Chí Minh",51.0,4.0,8.0,Unknown,Unknown,3.0,3.0,2.0,Have certificate,Full,6.5,,Đường Lê Văn Việt,Phường Hiệp Phú,Thủ Đức,Hồ Chí Minh,0.1275,0,50-80m²,1
"Đường Số 7, Phường An Lạc A, Bình Tân, Hồ Chí Minh",50.0,4.1,6.0,Đông,Unknown,2.0,2.0,2.0,Have certificate,Unknown,5.0,,Đường Số 7,Phường An Lạc A,Bình Tân,Hồ Chí Minh,0.1,0,<50m²,1
"Đường Nguyễn Quý Yêm, Phường An Lạc, Bình Tân, Hồ Chí Minh",78.0,4.1,6.0,Unknown,Unknown,2.0,4.0,3.0,Have certificate,Unknown,7.4,,Đường Nguyễn Quý Yêm,Phường An Lạc,Bình Tân,Hồ Chí Minh,0.0949,0,50-80m²,1
"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",33.0,4.3,3.0,Unknown,Unknown,6.0,4.0,4.0,Have certificate,Full,7.6,,Đường Trường Chinh,Phường Khương Thượng,Đống Đa,Hà Nội,0.2303,0,<50m²,1
"Đường Dương Quảng Hàm, Phường 5, Gò Vấp, Hồ Chí Minh",60.0,4.1,6.0,Unknown,Unknown,3.0,3.0,3.0,Unknown,Unknown,7.0,,Đường Dương Quảng Hàm,Phường 5,Gò Vấp,Hồ Chí Minh,0.1167,0,50-80m²,0
"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội",39.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Unknown,Unknown,5.9,,Đường Đội Cấn,Phường Đội Cấn,Ba Đình,Hà Nội,0.1513,0,<50m²,0
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội.",37.0,4.5,3.0,Tây,Tây,5.0,3.0,4.0,Have certificate,Full,5.48,,Đường Tân Mai,Phường Tân Mai,Hoàng Mai,Hà Nội,0.1481,0,<50m²,1
"Dự án Aqua City, Xã Long Hưng, Biên Hòa, Đồng Nai",97.5,5.0,7.0,Unknown,Unknown,2.0,4.0,5.0,Sale contract,Unknown,4.4,Dự án Aqua City,,Xã Long Hưng,Biên Hòa,Đồng Nai,0.0451,1,80-120m²,0
"Đường Hưng Nhơn, Xã Tân Kiên, Bình Chánh, Hồ Chí Minh",40.0,6.0,8.0,Tây - Nam,Tây - Nam,2.0,3.0,3.0,Have certificate,Unknown,1.05,,Đường Hưng Nhơn,Xã Tân Kiên,Bình Chánh,Hồ Chí Minh,0.0262,0,<50m²,1
"Dự án NovaWorld Phan Thiết, Đường Lạc Long Quân, Xã Tiến Thành, Phan Thiết, Bình Thuận",200.0,10.0,13.0,Unknown,Unknown,2.0,4.0,3.0,Unknown,Unknown,5.6,Dự án NovaWorld Phan Thiết,Đường Lạc Long Quân,Xã Tiến Thành,Phan Thiết,Bình Thuận,0.028,1,120-200m²,0
"Dự án Mỹ Gia, Phố Phùng Hưng, Xã Vĩnh Thái, Nha Trang, Khánh Hòa",100.0,5.0,8.75,Unknown,Unknown,3.0,3.0,4.0,Unknown,Unknown,5.95,Dự án Mỹ Gia,Phố Phùng Hưng,Xã Vĩnh Thái,Nha Trang,Khánh Hòa,0.0595,1,80-120m²,0
"Ngõ 154, Phố Khâm Thiên, Phường Trung Phụng, Đống Đa, Hà Nội",28.0,2.7,2.0,Unknown,Unknown,4.0,3.0,3.0,Have certificate,Full,3.6,,"Ngõ 154, Phố Khâm Thiên",Phường Trung Phụng,Đống Đa,Hà Nội,0.1286,0,<50m²,1
"Dự án Vĩnh Điềm Trung, Đường Gò Găng, Xã Vĩnh Hiệp, Nha Trang, Khánh Hòa",97.0,5.5,8.75,Bắc,Unknown,1.0,2.0,1.0,Have certificate,Full,3.95,Dự án Vĩnh Điềm Trung,Đường Gò Găng,Xã Vĩnh Hiệp,Nha Trang,Khánh Hòa,0.0407,1,80-120m²,1
"Dự án Vincom Shophouse Royal Park Quảng Trị, Thành phố Đông Hà, Quảng Trị",102.0,7.0,13.0,Đông - Nam,Đông - Nam,4.0,4.5,4.5,Have certificate,Unknown,8.6,Dự án Vincom Shophouse Royal Park Quảng Trị,,,Thành phố Đông Hà,Quảng Trị,0.0843,1,80-120m²,1
"Phường Láng Hạ, Đống Đa, Hà Nội",45.0,4.4,3.0,Unknown,Unknown,5.0,6.0,4.0,Have certificate,Unknown,7.5,,,Phường Láng Hạ,Đống Đa,Hà Nội,0.1667,0,<50m²,1
"Đường Hoàng Liệt, Phường Hoàng Liệt, Hoàng Mai, Hà Nội",37.0,4.0,3.0,Unknown,Unknown,5.0,6.0,4.0,Have certificate,Unknown,6.8,,Đường Hoàng Liệt,Phường Hoàng Liệt,Hoàng Mai,Hà Nội,0.1838,0,<50m²,1
"Đường Trịnh Đình Cửu, Phường Định Công, Hoàng Mai, Hà Nội",32.4,4.5,7.0,Unknown,Unknown,4.0,3.0,4.0,Have certificate,Basic,8.5,,Đường Trịnh Đình Cửu,Phường Định Công,Hoàng Mai,Hà Nội,0.2623,0,<50m²,1
"Đường Vĩnh Phú 10, Phường Vĩnh Phú, Thuận An, Bình Dương",73.0,5.0,8.0,Đông,Đông,2.0,2.0,2.0,Have certificate,Full,3.23,,Đường Vĩnh Phú 10,Phường Vĩnh Phú,Thuận An,Bình Dương,0.0442,0,50-80m²,1
"Đường Vườn Lài, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",76.0,4.0,6.0,Tây,Tây,3.0,3.0,4.0,Have certificate,Full,7.85,,Đường Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,Hồ Chí Minh,0.1033,0,50-80m²,1
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",48.0,4.0,3.0,Unknown,Unknown,5.0,6.0,5.0,Have certificate,Unknown,7.2,,Đường Phạm Văn Đồng,Phường Cổ Nhuế 1,Bắc Từ Liêm,Hà Nội,0.15,0,<50m²,1
"Ngõ 63, Đường Trần Quốc Vượng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",41.0,4.0,3.0,Unknown,Unknown,5.0,4.0,4.0,Have certificate,Unknown,6.15,,"Ngõ 63, Đường Trần Quốc Vượng",Phường Dịch Vọng Hậu,Cầu Giấy,Hà Nội,0.15,0,<50m²,1
"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",80.0,4.0,5.0,Đông,Đông,2.0,3.0,3.0,Have certificate,Full,7.5,,Đường Nguyễn Cửu Đàm,Phường Tân Sơn Nhì,Tân Phú,Hồ Chí Minh,0.0938,0,50-80m²,1
"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội",33.0,3.8,2.8,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Full,4.35,,Đường Nam Dư,Phường Lĩnh Nam,Hoàng Mai,Hà Nội,0.1318,0,<50m²,1
"Đường Đinh Đức Thiện, Xã Phước Lý, Cần Giuộc, Long An",100.0,6.0,12.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,1.55,,Đường Đinh Đức Thiện,Xã Phước Lý,Cần Giuộc,Long An,0.0155,0,80-120m²,1
"Dự án Waterpoint, Đường Tỉnh lộ 824, Xã An Thạnh, Bến Lức, Long An",90.0,6.0,16.0,Unknown,Unknown,2.0,4.0,3.0,Sale contract,Unknown,3.9,Dự án Waterpoint,Đường Tỉnh lộ 824,Xã An Thạnh,Bến Lức,Long An,0.0433,1,80-120m²,0
"Dự án VCN Phước Hải, Đường Lê Hiến Mai, Phường Phước Hải, Nha Trang, Khánh Hòa",100.0,5.0,8.75,Tây - Nam,Unknown,2.0,3.0,4.0,Unknown,Unknown,6.5,Dự án VCN Phước Hải,Đường Lê Hiến Mai,Phường Phước Hải,Nha Trang,Khánh Hòa,0.065,1,80-120m²,0
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",91.0,7.0,12.0,Nam,Nam,1.0,2.0,2.0,Have certificate,Basic,8.3,,Đường Nguyễn Hữu Tiến,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh,0.0912,0,80-120m²,1
"Đường Nhị Hà, Phường Phước Hòa, Nha Trang, Khánh Hòa",77.0,4.0,16.0,Đông,Unknown,3.0,4.0,4.0,Have certificate,Unknown,7.75,,Đường Nhị Hà,Phường Phước Hòa,Nha Trang,Khánh Hòa,0.1006,0,50-80m²,1
"Đường Lê Đình Thám, Phường Tân Quý, Tân Phú, Hồ Chí Minh",65.0,4.2,12.0,Nam,Nam,2.0,3.0,2.0,Have certificate,Full,9.3,,Đường Lê Đình Thám,Phường Tân Quý,Tân Phú,Hồ Chí Minh,0.1431,0,50-80m²,1
"Đường Cống Lở, Phường 15, Tân Bình, Hồ Chí Minh",70.0,5.0,10.0,Unknown,Unknown,5.0,5.0,5.0,Have certificate,Full,9.5,,Đường Cống Lở,Phường 15,Tân Bình,Hồ Chí Minh,0.1357,0,50-80m²,1
"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",40.6,4.0,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Unknown,6.9,,Phố Vũ Tông Phan,Phường Khương Đình,Thanh Xuân,Hà Nội,0.17,0,<50m²,1
"Dự án Phú Hồng Thịnh 8, Đường ĐT 743, Phường Bình Chuẩn, Thuận An, Bình Dương",67.6,5.0,13.0,Unknown,Unknown,3.0,3.0,4.0,Have certificate,Full,3.3,Dự án Phú Hồng Thịnh 8,Đường ĐT 743,Phường Bình Chuẩn,Thuận An,Bình Dương,0.0488,1,50-80m²,1
"Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",83.9,4.0,4.0,Tây - Bắc,Unknown,2.0,3.0,1.0,Have certificate,Unknown,4.69,,Đường Phạm Thế Hiển,Phường 6,Quận 8,Hồ Chí Minh,0.0559,0,80-120m²,1
"Phường Phước Long B, Quận 9, Hồ Chí Minh",68.0,4.0,6.0,Unknown,Unknown,3.0,3.0,4.0,Have certificate,Full,5.88,,,Phường Phước Long B,Quận 9,Hồ Chí Minh,0.0865,0,50-80m²,1
"Đường Đình Thôn, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",50.0,4.0,4.0,Unknown,Unknown,5.0,6.0,4.0,Have certificate,Full,7.1,,Đường Đình Thôn,Phường Mỹ Đình 1,Nam Từ Liêm,Hà Nội,0.142,0,<50m²,1
"Phố Trung Lực, Phường Đằng Lâm, Hải An, Hải Phòng",60.0,4.0,15.0,Đông,Unknown,4.0,3.0,3.0,Have certificate,Basic,8.9,,Phố Trung Lực,Phường Đằng Lâm,Hải An,Hải Phòng,0.1483,0,50-80m²,1
"Phố Lương Định Của, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",100.0,5.0,10.5,Tây,Tây,3.0,5.0,4.0,Have certificate,Full,6.9,,Phố Lương Định Của,Phường Khuê Trung,Cẩm Lệ,Đà Nẵng,0.069,0,80-120m²,1
"Đường Lê Thị Ngay, Xã Vĩnh Lộc A, Bình Chánh, Hồ Chí Minh",40.0,4.0,6.0,Bắc,Bắc,2.0,2.0,2.0,Sale contract,Unknown,1.55,,Đường Lê Thị Ngay,Xã Vĩnh Lộc A,Bình Chánh,Hồ Chí Minh,0.0388,0,<50m²,0
"Thôn Cao Trung, Đường 32, Xã Đức Giang, Hoài Đức, Hà Nội",120.0,6.0,15.0,Unknown,Unknown,1.0,1.0,1.0,Have certificate,Full,4.0,,"Thôn Cao Trung, Đường 32",Xã Đức Giang,Hoài Đức,Hà Nội,0.0333,0,80-120m²,1
"Đường 1A, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh",60.0,5.0,5.0,Bắc,Bắc,2.0,2.0,2.0,Unknown,Full,2.2,,Đường 1A,Xã Vĩnh Lộc B,Bình Chánh,Hồ Chí Minh,0.0367,0,50-80m²,0
"Phố Trung Lực, Phường Đằng Lâm, Hải An, Hải Phòng",60.0,4.0,15.0,Unknown,Unknown,4.0,3.0,5.0,Have certificate,Full,9.7,,Phố Trung Lực,Phường Đằng Lâm,Hải An,Hải Phòng,0.1617,0,50-80m²,1
"Dự án KĐT Lê Hồng Phong II, Đường 2C, Phường Phước Hải, Nha Trang, Khánh Hòa",100.0,5.0,13.0,Tây - Bắc,Tây - Bắc,3.0,3.0,4.0,Sale contract,Full,6.7,Dự án KĐT Lê Hồng Phong II,Đường 2C,Phường Phước Hải,Nha Trang,Khánh Hòa,0.067,1,80-120m²,0
"Đường 9, Phường 16, Gò Vấp, Hồ Chí Minh",68.0,4.1,6.0,Đông - Nam,Unknown,3.0,2.0,3.0,Have certificate,Basic,8.79,,Đường 9,Phường 16,Gò Vấp,Hồ Chí Minh,0.1293,0,50-80m²,1
"Dự án VCN Phước Hải, Đường Văn Tiến Dũng, Phường Phước Hải, Nha Trang, Khánh Hòa",109.0,5.5,20.0,Tây - Bắc,Unknown,3.0,4.0,5.0,Have certificate,Full,8.9,Dự án VCN Phước Hải,Đường Văn Tiến Dũng,Phường Phước Hải,Nha Trang,Khánh Hòa,0.0817,1,80-120m²,1
"Phường Bình Hòa, Thuận An, Bình Dương",151.5,5.0,10.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Basic,4.3,,,Phường Bình Hòa,Thuận An,Bình Dương,0.0284,0,120-200m²,1
"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương",80.0,5.0,9.0,Unknown,Unknown,2.0,2.0,2.0,Unknown,Unknown,1.53,Dự án Oasis City,Đường Vành Đai 4,Phường Mỹ Phước,Bến Cát,Bình Dương,0.0191,1,50-80m²,0
"791/27/10 Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",59.1,6.0,6.0,Tây - Bắc,Tây - Bắc,4.0,5.0,6.0,Unknown,Full,7.7,,791/27/10 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,0.1303,0,50-80m²,0
"Đường Trinh Lương, Phường Phú Lương, Hà Đông, Hà Nội",32.0,4.0,3.0,Unknown,Unknown,5.0,3.0,4.0,Have certificate,Basic,3.35,,Đường Trinh Lương,Phường Phú Lương,Hà Đông,Hà Nội,0.1047,0,<50m²,1
"Đường Nguyễn Hồng Đào, Phường 13, Tân Bình, Hồ Chí Minh",47.0,4.1,6.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Basic,10.0,,Đường Nguyễn Hồng Đào,Phường 13,Tân Bình,Hồ Chí Minh,0.2128,0,<50m²,1
"Đường ĐT 743B, Phường Bình Hòa, Thuận An, Bình Dương",266.0,5.0,30.0,Unknown,Unknown,2.0,3.0,3.0,Have certificate,Unknown,7.8,,Đường ĐT 743B,Phường Bình Hòa,Thuận An,Bình Dương,0.0293,0,>200m²,1
"Đường Số 18, Phường Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",50.0,4.5,6.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Unknown,5.0,,Đường Số 18,Phường Bình Hưng Hòa,Bình Tân,Hồ Chí Minh,0.1,0,<50m²,1
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",76.0,3.5,6.0,Unknown,Unknown,5.0,6.0,7.0,Have certificate,Full,8.88,,Đường Huỳnh Tấn Phát,Phường Tân Phú,Quận 7,Hồ Chí Minh,0.1168,0,50-80m²,1
"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",50.0,4.0,3.0,Unknown,Unknown,4.0,4.0,4.0,Have certificate,Basic,7.2,,Đường An Dương Vương,Phường Phú Thượng,Tây Hồ,Hà Nội,0.144,0,<50m²,1
"Dự án Oasis City, Đường Vành Đai 4, Phường Mỹ Phước, Bến Cát, Bình Dương",75.0,5.0,9.0,Unknown,Unknown,2.0,2.0,2.0,Have certificate,Unknown,2.05,Dự án Oasis City,Đường Vành Đai 4,Phường Mỹ Phước,Bến Cát,Bình Dương,0.0273,1,50-80m²,1
"Đường Phan Tây Hồ, Phường 7, Phú Nhuận, Hồ Chí Minh",69.0,4.0,3.0,Unknown,Unknown,3.0,4.0,4.0,Have certificate,Basic,5.9,,Đường Phan Tây Hồ,Phường 7,Phú Nhuận,Hồ Chí Minh,0.0855,0,50-80m²,1
"Đường Quốc Lộ 13, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",89.3,4.5,6.0,Unknown,Unknown,1.0,2.0,1.0,Have certificate,Basic,7.7,,Đường Quốc Lộ 13,Phường Hiệp Bình Chánh,Thủ Đức,Hồ Chí Minh,0.0862,0,80-120m²,1
"Dự án Saint Simeon, Đường Hương lộ 5, Xã Phước Tỉnh, Long Điền, Bà Rịa Vũng Tàu",188.0,5.07,8.0,Unknown,Unknown,1.0,3.0,2.0,Sale contract,Unknown,6.0,Dự án Saint Simeon,Đường Hương lộ 5,Xã Phước Tỉnh,Long Điền,Bà Rịa Vũng Tàu,0.0319,1,120-200m²,0
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",61.0,4.5,6.0,Unknown,Unknown,3.0,3.0,3.0,Have certificate,Basic,6.5,,Đường Phạm Văn Chiêu,Phường 9,Gò Vấp,Hồ Chí Minh,0.1066,0,50-80m²,1
